,HomeDaysRest,AwayDaysRest,ConferenceBinary,OpponentConferenceBinary,S2015,S2016,S2017,S2018,S2019,S2020,S2021,S2022,HomeQ3,AwayQ3,Avg_HOFFRATING,Avg_HDEFRATING,Avg_AOFFRATING,Avg_ADEFRATING
105,2.0,2.0,0,1,0,0,0,0,1,0,0,0,72.0,75.0,110.45,107.25,112.14999999999999,116.73333333333333
106,1.0,1.0,0,0,0,0,0,0,1,0,0,0,86.0,64.0,108.60000000000001,105.11666666666666,106.41666666666667,106.01666666666667
107,2.0,2.0,0,0,0,0,0,0,1,0,0,0,84.0,87.0,111.39999999999999,101.83333333333333,114.2,106.71666666666665
108,1.0,1.0,0,0,0,0,0,0,1,0,0,0,73.0,79.0,109.19999999999999,102.55,108.01666666666667,116.89999999999999
109,2.0,2.0,0,0,0,0,0,1,0,0,0,0,75.0,75.0,105.98333333333333,102.35000000000001,102.63333333333333,98.16666666666667
110,2.0,1.0,0,1,0,0,0,1,0,0,0,0,98.0,77.0,107.06666666666666,104.86666666666667,111.33333333333333,103.45
111,4.0,2.0,0,0,0,0,0,1,0,0,0,0,106.0,80.0,111.11666666666667,104.88333333333333,102.85000000000001,101.64999999999999
112,2.0,2.0,0,0,0,0,0,1,0,0,0,0,76.0,74.0,114.16666666666667,105.56666666666666,103.35000000000001,107.66666666666667
113,2.0,2.0,0,1,0,0,0,1,0,0,0,0,91.0,92.0,115.36666666666667,105.05,91.89999999999999,117.43333333333332
114,2.0,3.0,0,0,0,0,0,1,0,0,0,0,78.0,80.0,117.64999999999999,103.98333333333333,98.03333333333335,104.66666666666667
115,2.0,2.0,0,0,0,0,0,1,0,0,0,0,76.0,86.0,119.96666666666665,104.86666666666667,112.18333333333332,116.81666666666666
116,2.0,2.0,0,0,0,0,0,1,0,0,0,0,84.0,80.0,119.56666666666666,105.01666666666667,113.23333333333333,107.45
117,3.0,3.0,0,0,0,0,0,1,0,0,0,0,76.0,59.0,116.56666666666665,106.63333333333334,101.76666666666665,113.43333333333332
118,3.0,2.0,0,1,0,0,0,1,0,0,0,0,80.0,83.0,112.73333333333333,103.18333333333334,104.85000000000001,107.98333333333335
119,4.0,1.0,0,0,0,0,0,1,0,0,0,0,98.0,85.0,111.35000000000001,105.05,108.86666666666667,106.46666666666668
120,2.0,2.0,0,0,0,0,0,1,0,0,0,0,84.0,65.0,113.55,103.93333333333335,99.95,116.83333333333333
121,2.0,2.0,0,1,0,0,0,1,0,0,0,0,78.0,82.0,111.75000000000001,103.23333333333333,103.16666666666667,113.16666666666667
122,2.0,2.0,0,0,0,0,0,1,0,0,0,0,67.0,60.0,110.53333333333335,105.31666666666666,110.14999999999999,112.16666666666667
123,3.0,3.0,0,0,0,0,0,1,0,0,0,0,86.0,69.0,108.60000000000001,100.31666666666668,117.75,117.36666666666667
124,2.0,3.0,0,0,0,0,0,1,0,0,0,0,73.0,85.0,105.78333333333335,101.93333333333332,106.08333333333333,110.60000000000001
125,3.0,2.0,0,0,0,0,0,1,0,0,0,0,76.0,78.0,106.66666666666664,103.25,112.58333333333333,118.06666666666666
126,3.0,2.0,0,1,0,0,0,1,0,0,0,0,99.0,92.0,103.25,102.81666666666666,112.34999999999998,118.71666666666668
127,2.0,1.0,0,0,0,0,0,1,0,0,0,0,66.0,74.0,107.31666666666666,106.68333333333334,115.10000000000001,113.83333333333333
128,2.0,2.0,0,1,0,0,0,1,0,0,0,0,82.0,80.0,107.13333333333334,104.08333333333333,104.13333333333333,102.75
129,2.0,2.0,0,0,0,0,0,1,0,0,0,0,104.0,89.0,110.73333333333333,109.53333333333332,110.15000000000002,108.78333333333335
130,2.0,1.0,0,0,0,0,0,1,0,0,0,0,77.0,83.0,113.39999999999999,112.23333333333335,112.05,112.76666666666667
131,2.0,1.0,0,1,0,0,0,1,0,0,0,0,97.0,84.0,114.83333333333333,111.08333333333333,111.55,107.56666666666668
132,3.0,1.0,0,0,0,0,0,1,0,0,0,0,87.0,90.0,118.46666666666665,112.36666666666667,106.35000000000001,97.08333333333333
133,5.0,5.0,0,0,0,0,0,1,0,0,0,0,96.0,89.0,116.71666666666665,110.86666666666666,107.68333333333334,100.43333333333334
134,2.0,2.0,0,0,0,0,0,1,0,0,0,0,79.0,92.0,120.98333333333333,115.0166666666667,122.26666666666667,108.78333333333335
135,1.0,2.0,0,1,0,0,0,1,0,0,0,0,87.0,89.0,120.46666666666668,115.35000000000001,115.68333333333334,109.13333333333334
136,2.0,2.0,0,0,0,0,0,1,0,0,0,0,94.0,96.0,118.66666666666667,114.89999999999999,115.28333333333332,111.95
137,2.0,2.0,0,0,0,0,0,1,0,0,0,0,101.0,68.0,120.73333333333333,116.43333333333334,106.68333333333332,111.53333333333335
138,2.0,2.0,0,1,0,0,0,1,0,0,0,0,98.0,84.0,121.16666666666667,115.48333333333335,95.03333333333335,114.10000000000001
139,2.0,2.0,0,1,0,0,0,1,0,0,0,0,79.0,92.0,121.26666666666667,115.78333333333332,119.78333333333335,114.89999999999999
140,2.0,2.0,0,1,0,0,0,1,0,0,0,0,77.0,73.0,119.91666666666667,114.45,104.96666666666668,102.71666666666668
141,2.0,4.0,0,0,0,0,0,1,0,0,0,0,79.0,72.0,118.73333333333333,111.89999999999999,108.46666666666665,113.21666666666665
142,2.0,2.0,0,0,0,0,0,1,0,0,0,0,66.0,69.0,118.7,109.86666666666666,107.45,109.64999999999999
143,2.0,2.0,0,1,0,0,1,0,0,0,0,0,91.0,88.0,106.88333333333334,108.23333333333333,107.2,104.31666666666666
145,3.0,2.0,0,1,0,0,1,0,0,0,0,0,80.0,75.0,111.43333333333334,108.39999999999999,99.41666666666667,105.8
146,2.0,1.0,0,0,0,0,1,0,0,0,0,0,84.0,99.0,110.7,106.83333333333333,113.2,110.55
147,3.0,2.0,0,0,0,0,1,0,0,0,0,0,100.0,85.0,108.83333333333333,110.48333333333333,109.76666666666667,114.5
148,2.0,2.0,0,1,0,0,1,0,0,0,0,0,96.0,80.0,113.53333333333335,112.93333333333334,107.21666666666668,106.30000000000001
149,2.0,1.0,0,0,0,0,1,0,0,0,0,0,93.0,85.0,115.25,115.26666666666667,98.85000000000001,113.89999999999999
150,3.0,2.0,0,1,0,0,1,0,0,0,0,0,82.0,82.0,117.31666666666666,116.25,108.18333333333334,115.86666666666667
151,2.0,2.0,0,0,0,0,1,0,0,0,0,0,81.0,73.0,116.46666666666665,115.31666666666668,110.75,113.13333333333334
152,2.0,1.0,0,1,0,0,1,0,0,0,0,0,87.0,91.0,118.61666666666666,116.13333333333334,101.78333333333335,101.86666666666667
153,1.0,3.0,0,0,0,0,1,0,0,0,0,0,88.0,94.0,120.21666666666665,115.26666666666665,101.7666666666667,112.73333333333333
154,2.0,2.0,0,0,0,0,1,0,0,0,0,0,77.0,90.0,118.66666666666667,116.89999999999999,109.41666666666667,102.0
155,5.0,5.0,0,1,0,0,1,0,0,0,0,0,106.0,76.0,114.89999999999999,119.95,106.11666666666667,106.56666666666666
156,4.0,2.0,0,1,0,0,1,0,0,0,0,0,100.0,83.0,116.81666666666668,118.88333333333334,105.88333333333333,110.43333333333334
157,2.0,1.0,0,0,0,0,1,0,0,0,0,0,80.0,67.0,119.05,118.46666666666668,107.10000000000001,110.60000000000001
158,2.0,2.0,0,0,0,0,1,0,0,0,0,0,96.0,92.0,117.93333333333335,115.94999999999999,106.78333333333335,110.31666666666666
159,1.0,2.0,0,0,0,0,1,0,0,0,0,0,69.0,87.0,119.81666666666666,116.31666666666666,112.68333333333334,110.38333333333334
160,2.0,2.0,0,1,0,0,1,0,0,0,0,0,98.0,89.0,117.01666666666667,115.71666666666668,99.41666666666667,116.21666666666668
161,2.0,3.0,0,0,0,0,1,0,0,0,0,0,82.0,67.0,119.41666666666667,112.23333333333333,110.69999999999999,110.76666666666665
162,2.0,2.0,0,0,0,0,1,0,0,0,0,0,107.0,85.0,115.83333333333333,109.55000000000001,112.56666666666668,107.31666666666666
163,2.0,1.0,0,0,0,0,1,0,0,0,0,0,79.0,85.0,116.78333333333335,109.23333333333333,108.23333333333335,118.78333333333335
164,1.0,5.0,0,1,0,0,1,0,0,0,0,0,101.0,75.0,115.75,111.75,110.05000000000001,112.5
165,2.0,2.0,0,0,0,0,1,0,0,0,0,0,68.0,68.0,113.4833333333333,107.58333333333333,113.48333333333333,107.98333333333333
166,3.0,2.0,0,1,0,0,1,0,0,0,0,0,79.0,90.0,114.03333333333332,105.75,102.98333333333333,104.98333333333333
167,2.0,1.0,0,0,0,0,1,0,0,0,0,0,90.0,73.0,113.33333333333333,107.46666666666668,105.68333333333334,114.15000000000002
168,2.0,1.0,0,1,0,0,1,0,0,0,0,0,85.0,97.0,112.98333333333333,108.88333333333334,111.53333333333335,105.31666666666666
169,2.0,2.0,0,1,0,0,1,0,0,0,0,0,94.0,80.0,110.63333333333334,111.78333333333335,106.96666666666668,103.78333333333332
170,2.0,1.0,0,0,0,0,1,0,0,0,0,0,93.0,76.0,113.59999999999998,109.45,105.11666666666667,114.73333333333333
171,2.0,1.0,0,0,0,0,1,0,0,0,0,0,74.0,80.0,114.91666666666667,108.96666666666668,109.35000000000001,105.21666666666665
172,2.0,3.0,0,1,0,0,1,0,0,0,0,0,101.0,90.0,114.68333333333334,107.98333333333333,118.25,121.98333333333333
173,2.0,2.0,0,0,0,0,1,0,0,0,0,0,59.0,87.0,117.89999999999999,107.73333333333333,105.85000000000001,109.06666666666666
174,2.0,3.0,0,0,0,0,1,0,0,0,0,0,92.0,74.0,113.8,109.5,106.73333333333335,107.34999999999998
175,2.0,2.0,0,0,0,0,1,0,0,0,0,0,91.0,81.0,114.33333333333333,106.11666666666666,109.98333333333335,109.93333333333332
177,3.0,2.0,0,0,0,1,0,0,0,0,0,0,59.0,70.0,106.34999999999998,109.63333333333333,102.8,97.53333333333332
178,3.0,3.0,0,1,0,1,0,0,0,0,0,0,63.0,62.0,105.3,108.33333333333333,102.75,105.08333333333333
179,3.0,2.0,0,0,0,1,0,0,0,0,0,0,73.0,78.0,99.38333333333334,104.78333333333332,104.53333333333335,99.18333333333334
180,3.0,2.0,0,0,0,1,0,0,0,0,0,0,88.0,82.0,97.26666666666667,102.94999999999999,103.19999999999999,105.78333333333335
181,2.0,2.0,0,0,0,1,0,0,0,0,0,0,96.0,99.0,99.41666666666667,105.73333333333333,99.19999999999999,105.03333333333332
182,2.0,3.0,0,0,0,1,0,0,0,0,0,0,80.0,83.0,102.3,108.71666666666668,95.58333333333333,115.2
183,2.0,1.0,0,1,0,1,0,0,0,0,0,0,62.0,72.0,104.43333333333332,109.91666666666669,98.95,98.26666666666667
184,1.0,3.0,0,0,0,1,0,0,0,0,0,0,80.0,80.0,104.89999999999998,109.25,102.80000000000001,112.71666666666665
185,2.0,1.0,0,1,0,1,0,0,0,0,0,0,81.0,77.0,111.25,114.78333333333335,102.90000000000002,113.01666666666665
186,3.0,2.0,0,0,0,1,0,0,0,0,0,0,83.0,73.0,110.66666666666667,113.43333333333334,109.28333333333335,106.0
187,2.0,2.0,0,1,0,1,0,0,0,0,0,0,78.0,76.0,109.35000000000001,112.63333333333333,105.69999999999999,104.95
188,2.0,2.0,0,1,0,1,0,0,0,0,0,0,84.0,91.0,105.11666666666667,107.63333333333334,96.34999999999998,97.41666666666667
189,2.0,2.0,0,0,0,1,0,0,0,0,0,0,79.0,84.0,107.43333333333335,108.31666666666666,113.51666666666667,104.36666666666667
190,2.0,3.0,0,0,0,1,0,0,0,0,0,0,77.0,79.0,109.46666666666665,110.13333333333331,99.11666666666667,101.18333333333334
191,2.0,2.0,0,1,0,1,0,0,0,0,0,0,84.0,74.0,109.36666666666667,109.16666666666667,105.63333333333333,111.36666666666666
192,2.0,2.0,0,1,0,1,0,0,0,0,0,0,76.0,90.0,110.76666666666667,110.56666666666668,98.65000000000002,99.23333333333333
193,2.0,2.0,0,1,0,1,0,0,0,0,0,0,80.0,65.0,109.43333333333332,112.05,105.01666666666667,102.69999999999999
194,2.0,2.0,0,1,0,1,0,0,0,0,0,0,73.0,89.0,111.25,110.13333333333333,106.78333333333332,100.55
195,2.0,2.0,0,1,0,1,0,0,0,0,0,0,78.0,91.0,108.94999999999999,107.66666666666667,107.64999999999999,106.25
196,2.0,4.0,0,0,0,1,0,0,0,0,0,0,77.0,91.0,108.0,108.88333333333334,107.59999999999998,114.83333333333333
197,3.0,2.0,0,0,0,1,0,0,0,0,0,0,71.0,71.0,106.59999999999998,107.91666666666667,110.03333333333335,102.93333333333332
198,2.0,1.0,0,0,0,1,0,0,0,0,0,0,83.0,82.0,105.75,109.25,110.38333333333333,117.03333333333335
199,2.0,3.0,0,1,0,1,0,0,0,0,0,0,90.0,90.0,109.35000000000001,108.80000000000001,104.95,106.83333333333336
200,2.0,3.0,0,0,0,1,0,0,0,0,0,0,77.0,79.0,109.91666666666667,112.73333333333333,107.18333333333334,114.76666666666667
201,2.0,3.0,0,1,0,1,0,0,0,0,0,0,82.0,68.0,109.35000000000001,112.31666666666666,105.95,109.38333333333334
202,2.0,1.0,0,0,0,1,0,0,0,0,0,0,82.0,74.0,112.56666666666666,109.61666666666666,96.18333333333334,106.46666666666668
203,2.0,1.0,0,1,0,1,0,0,0,0,0,0,75.0,83.0,114.41666666666667,108.03333333333335,99.58333333333333,106.83333333333333
204,2.0,2.0,0,1,0,1,0,0,0,0,0,0,75.0,73.0,115.41666666666667,105.2,102.21666666666665,115.58333333333333
205,1.0,1.0,0,0,0,1,0,0,0,0,0,0,66.0,72.0,111.83333333333333,102.85000000000001,109.23333333333335,114.21666666666665
206,2.0,1.0,0,0,0,1,0,0,0,0,0,0,88.0,84.0,108.71666666666665,101.43333333333332,101.03333333333332,103.95
207,3.0,2.0,0,0,0,1,0,0,0,0,0,0,77.0,107.0,108.69999999999999,103.48333333333333,112.86666666666666,105.63333333333333
208,3.0,1.0,0,0,0,1,0,0,0,0,0,0,77.0,72.0,106.43333333333334,108.0,105.56666666666666,103.09999999999998
209,2.0,2.0,0,0,0,1,0,0,0,0,0,0,62.0,82.0,104.28333333333335,108.16666666666667,102.25,101.76666666666667
210,2.0,1.0,0,1,1,0,0,0,0,0,0,0,86.0,76.0,109.68333333333332,107.89999999999999,106.31666666666666,106.56666666666666
211,2.0,2.0,0,0,1,0,0,0,0,0,0,0,99.0,70.0,114.06666666666666,112.91666666666667,108.60000000000001,101.71666666666668
212,1.0,2.0,0,0,1,0,0,0,0,0,0,0,85.0,78.0,117.16666666666667,111.44999999999999,111.53333333333335,106.91666666666667
213,2.0,1.0,0,1,1,0,0,0,0,0,0,0,79.0,62.0,117.7,110.58333333333333,102.2,111.0
214,1.0,2.0,0,0,1,0,0,0,0,0,0,0,61.0,71.0,118.58333333333333,104.63333333333333,109.83333333333333,99.89999999999999
215,3.0,4.0,0,0,1,0,0,0,0,0,0,0,78.0,75.0,113.98333333333333,103.24999999999999,102.63333333333334,105.25
216,2.0,2.0,0,0,1,0,0,0,0,0,0,0,71.0,74.0,110.33333333333333,103.5,111.81666666666666,105.90000000000002
217,1.0,3.0,0,1,1,0,0,0,0,0,0,0,55.0,55.0,109.25,103.16666666666667,97.76666666666667,106.38333333333334
218,3.0,3.0,0,0,1,0,0,0,0,0,0,0,79.0,74.0,103.08333333333336,100.11666666666667,101.26666666666667,121.13333333333334
219,2.0,1.0,0,1,1,0,0,0,0,0,0,0,87.0,88.0,102.33333333333333,98.38333333333333,117.30000000000001,112.16666666666667
220,2.0,2.0,0,0,1,0,0,0,0,0,0,0,71.0,83.0,101.08333333333333,103.23333333333333,102.03333333333335,109.71666666666665
221,2.0,1.0,0,0,1,0,0,0,0,0,0,0,83.0,60.0,102.83333333333333,104.56666666666666,108.53333333333335,109.16666666666667
222,2.0,4.0,0,1,1,0,0,0,0,0,0,0,63.0,58.0,106.38333333333333,102.36666666666666,104.09999999999998,107.40000000000002
223,5.0,1.0,0,0,1,0,0,0,0,0,0,0,90.0,78.0,103.11666666666666,98.96666666666668,108.75,104.56666666666666
224,1.0,1.0,0,0,1,0,0,0,0,0,0,0,83.0,85.0,107.98333333333333,103.5,101.51666666666667,108.46666666666665
225,1.0,2.0,0,0,1,0,0,0,0,0,0,0,76.0,80.0,109.08333333333333,106.81666666666666,100.26666666666667,101.28333333333332
226,3.0,1.0,0,1,1,0,0,0,0,0,0,0,74.0,75.0,107.98333333333333,105.16666666666667,98.38333333333333,101.30000000000001
227,2.0,1.0,0,1,1,0,0,0,0,0,0,0,84.0,83.0,107.46666666666668,103.83333333333333,105.51666666666665,110.16666666666667
228,2.0,3.0,0,1,1,0,0,0,0,0,0,0,52.0,80.0,105.5,106.98333333333333,104.91666666666667,103.98333333333333
229,3.0,1.0,0,0,1,0,0,0,0,0,0,0,92.0,106.0,103.89999999999998,109.14999999999999,97.73333333333335,102.58333333333331
230,1.0,3.0,0,1,1,0,0,0,0,0,0,0,69.0,85.0,104.46666666666668,112.55,106.39999999999999,111.96666666666668
231,2.0,2.0,0,0,1,0,0,0,0,0,0,0,73.0,83.0,100.00000000000001,111.63333333333333,94.94999999999999,104.58333333333333
232,2.0,2.0,0,0,1,0,0,0,0,0,0,0,53.0,80.0,98.64999999999999,110.68333333333334,104.7,108.45
233,2.0,2.0,0,0,1,0,0,0,0,0,0,0,65.0,65.0,96.13333333333333,111.96666666666665,106.38333333333333,104.98333333333333
234,2.0,3.0,0,1,1,0,0,0,0,0,0,0,76.0,70.0,94.36666666666666,111.5,93.89999999999999,96.18333333333332
235,1.0,1.0,0,0,1,0,0,0,0,0,0,0,73.0,88.0,99.11666666666666,111.18333333333334,102.31666666666666,107.86666666666667
236,2.0,2.0,0,1,1,0,0,0,0,0,0,0,91.0,59.0,95.34999999999998,108.05,98.14999999999999,109.93333333333334
237,2.0,2.0,0,1,1,0,0,0,0,0,0,0,98.0,68.0,100.60000000000001,103.13333333333333,98.35000000000001,96.45
238,2.0,2.0,0,0,1,0,0,0,0,0,0,0,82.0,83.0,103.75,102.16666666666667,106.53333333333335,99.88333333333333
239,3.0,1.0,0,1,1,0,0,0,0,0,0,0,76.0,72.0,108.28333333333332,100.85000000000001,93.88333333333333,106.33333333333333
240,2.0,2.0,0,0,1,0,0,0,0,0,0,0,75.0,63.0,106.25,99.60000000000001,99.26666666666667,96.95
241,1.0,3.0,0,0,1,0,0,0,0,0,0,0,70.0,82.0,106.63333333333334,98.71666666666665,118.45,110.56666666666665
242,4.0,1.0,0,0,1,0,0,0,0,0,0,0,93.0,71.0,107.16666666666667,99.55,104.94999999999999,110.16666666666664
243,2.0,2.0,0,0,1,0,0,0,0,0,0,0,89.0,93.0,108.41666666666667,103.28333333333335,101.56666666666668,106.83333333333333
244,2.0,2.0,0,0,1,0,0,0,0,0,0,0,94.0,84.0,109.30000000000001,106.11666666666666,102.76666666666667,111.3
245,2.0,3.0,0,1,0,0,0,0,0,0,0,1,79.0,69.0,103.85000000000001,96.26666666666665,105.86666666666667,119.11666666666666
247,3.0,2.0,0,1,0,0,0,0,0,0,0,1,69.0,87.0,113.68333333333332,97.98333333333333,111.26666666666667,114.21666666666668
248,1.0,2.0,0,1,0,0,0,0,0,0,0,1,78.0,88.0,112.13333333333334,103.81666666666666,110.10000000000001,109.55
249,3.0,2.0,0,1,0,0,0,0,0,0,0,1,73.0,90.0,114.18333333333334,107.41666666666667,110.28333333333332,108.41666666666669
250,2.0,2.0,0,1,0,0,0,0,0,0,0,1,91.0,70.0,113.06666666666666,111.05,113.03333333333332,116.51666666666667
251,2.0,3.0,0,0,0,0,0,0,0,0,0,1,88.0,108.0,113.01666666666667,111.13333333333333,109.13333333333333,110.44999999999999
252,1.0,3.0,0,1,0,0,0,0,0,0,0,1,94.0,77.0,112.43333333333334,114.60000000000001,114.68333333333334,124.03333333333335
253,2.0,2.0,0,0,0,0,0,0,0,0,0,1,78.0,88.0,107.19999999999999,116.16666666666667,121.31666666666666,102.58333333333333
254,2.0,2.0,0,0,0,0,0,0,0,0,0,1,96.0,85.0,109.41666666666667,117.06666666666668,104.76666666666667,119.45
255,2.0,3.0,0,0,0,0,0,0,0,0,0,1,101.0,80.0,111.01666666666665,115.98333333333333,105.26666666666667,120.93333333333332
256,2.0,3.0,0,0,0,0,0,0,0,0,0,1,102.0,79.0,115.2,112.96666666666665,107.71666666666668,111.7
257,1.0,4.0,0,0,0,0,0,0,0,0,0,1,88.0,91.0,119.88333333333333,111.8,116.68333333333334,116.26666666666665
258,2.0,2.0,0,0,0,0,0,0,0,0,0,1,92.0,98.0,119.39999999999999,112.18333333333332,117.46666666666668,111.23333333333335
259,2.0,2.0,0,1,0,0,0,0,0,0,0,1,92.0,76.0,121.01666666666667,113.13333333333333,100.80000000000001,121.80000000000001
260,2.0,3.0,0,0,0,0,0,0,0,0,0,1,82.0,82.0,123.16666666666667,112.83333333333333,106.90000000000002,110.2
261,2.0,2.0,0,1,0,0,0,0,0,0,0,1,107.0,91.0,121.81666666666668,114.14999999999999,113.45,120.16666666666667
262,2.0,1.0,0,1,0,0,0,0,0,0,0,1,111.0,94.0,119.60000000000001,113.66666666666667,106.75,113.56666666666666
263,2.0,2.0,0,1,0,0,0,0,0,0,0,1,85.0,70.0,118.71666666666665,116.36666666666667,108.46666666666668,115.73333333333333
264,3.0,3.0,1,1,0,0,0,0,0,0,1,0,96.0,84.0,118.91666666666667,121.61666666666667,116.68333333333332,113.66666666666667
265,2.0,2.0,1,1,0,0,0,0,0,0,1,0,91.0,112.0,123.65000000000002,124.78333333333332,116.73333333333333,117.43333333333332
266,4.0,3.0,1,1,0,0,0,0,0,1,0,0,75.0,79.0,112.08333333333333,107.56666666666666,119.36666666666667,110.95
267,2.0,2.0,1,1,0,0,0,0,0,1,0,0,98.0,75.0,114.95,108.51666666666667,117.03333333333335,112.66666666666669
268,2.0,2.0,1,1,0,0,0,0,0,1,0,0,80.0,76.0,120.40000000000002,108.55000000000001,115.64999999999999,102.58333333333333
269,2.0,2.0,1,1,0,0,0,0,0,1,0,0,73.0,81.0,116.66666666666667,105.71666666666665,115.68333333333332,103.68333333333334
270,2.0,2.0,1,1,0,0,0,0,0,1,0,0,77.0,81.0,110.19999999999999,105.51666666666665,115.76666666666665,103.98333333333333
271,4.0,5.0,1,1,0,0,0,0,0,1,0,0,83.0,71.0,110.03333333333332,106.06666666666666,110.36666666666667,106.0
272,2.0,2.0,1,1,0,0,0,0,0,1,0,0,77.0,84.0,114.08333333333333,109.60000000000001,114.88333333333334,107.21666666666668
273,2.0,2.0,1,1,0,0,0,0,0,1,0,0,92.0,83.0,112.45,109.89999999999999,113.64999999999999,106.81666666666666
274,5.0,4.0,1,1,0,0,0,0,1,0,0,0,64.0,53.0,109.86666666666666,113.14999999999999,108.06666666666666,110.8
275,3.0,3.0,1,1,0,0,0,0,1,0,0,0,68.0,79.0,104.11666666666666,106.95,103.53333333333335,106.93333333333334
276,3.0,3.0,1,1,0,0,0,0,1,0,0,0,87.0,95.0,104.16666666666664,104.26666666666667,115.25,106.93333333333334
277,3.0,3.0,1,1,0,0,0,0,1,0,0,0,72.0,80.0,105.7333333333333,103.66666666666667,117.58333333333333,106.98333333333333
278,4.0,4.0,1,1,0,0,0,1,0,0,0,0,70.0,66.0,108.5,104.68333333333334,113.24999999999999,112.88333333333333
279,2.0,2.0,1,1,0,0,0,1,0,0,0,0,90.0,75.0,108.13333333333333,103.08333333333333,108.14999999999999,111.46666666666668
280,2.0,2.0,1,1,0,0,0,1,0,0,0,0,72.0,61.0,112.91666666666667,105.75,107.81666666666666,114.73333333333335
281,2.0,2.0,1,1,0,0,0,1,0,0,0,0,81.0,67.0,110.33333333333333,103.64999999999999,104.46666666666668,112.56666666666666
282,2.0,5.0,1,1,0,0,0,1,0,0,0,0,87.0,75.0,112.01666666666667,103.68333333333334,110.88333333333334,100.26666666666667
283,3.0,3.0,1,1,0,0,0,1,0,0,0,0,79.0,75.0,113.13333333333333,101.55,112.71666666666665,106.53333333333332
284,2.0,2.0,1,1,0,0,0,1,0,0,0,0,83.0,82.0,114.11666666666667,104.16666666666664,111.93333333333332,108.64999999999999
285,4.0,5.0,1,1,0,0,0,1,0,0,0,0,78.0,64.0,115.33333333333333,105.76666666666667,114.01666666666665,115.28333333333332
286,2.0,2.0,1,1,0,0,0,1,0,0,0,0,84.0,77.0,113.40000000000002,101.63333333333334,108.18333333333332,115.90000000000002
287,2.0,2.0,1,1,0,0,0,1,0,0,0,0,76.0,60.0,115.85000000000001,102.85000000000001,108.36666666666666,117.63333333333334
288,2.0,2.0,1,1,0,0,0,1,0,0,0,0,56.0,59.0,113.21666666666668,100.36666666666666,104.64999999999999,116.73333333333335
289,4.0,4.0,1,1,0,0,1,0,0,0,0,0,74.0,74.0,109.39999999999999,109.03333333333332,106.41666666666667,103.64999999999999
290,2.0,2.0,1,1,0,0,1,0,0,0,0,0,75.0,86.0,108.05,109.26666666666667,106.33333333333333,102.36666666666666
291,3.0,3.0,1,1,0,0,1,0,0,0,0,0,79.0,81.0,107.14999999999999,110.06666666666666,106.46666666666665,102.35000000000001
292,2.0,2.0,1,1,0,0,1,0,0,0,0,0,95.0,80.0,107.35000000000001,108.31666666666666,107.46666666666665,109.80000000000001
293,2.0,2.0,1,1,0,0,1,0,0,0,0,0,84.0,89.0,113.2666666666667,108.0,108.16666666666667,112.78333333333335
294,3.0,3.0,1,1,0,0,1,0,0,0,0,0,93.0,76.0,115.26666666666667,109.85000000000001,108.68333333333334,115.88333333333334
295,3.0,3.0,1,1,0,0,1,0,0,0,0,0,85.0,79.0,117.14999999999999,110.88333333333334,108.13333333333334,117.91666666666667
296,2.0,5.0,1,1,0,0,1,0,0,0,0,0,75.0,92.0,119.63333333333333,110.69999999999999,115.75,110.43333333333334
297,2.0,2.0,1,1,0,0,1,0,0,0,0,0,57.0,103.0,121.25,111.98333333333333,117.73333333333333,110.14999999999999
298,2.0,2.0,1,1,0,0,1,0,0,0,0,0,74.0,109.0,116.93333333333332,116.90000000000002,121.68333333333332,106.16666666666664
299,3.0,3.0,1,1,0,1,0,0,0,0,0,0,79.0,78.0,107.46666666666668,100.63333333333334,105.95,103.60000000000001
300,2.0,2.0,1,1,0,1,0,0,0,0,0,0,70.0,73.0,107.96666666666665,101.63333333333334,102.75,105.81666666666665
301,2.0,2.0,1,1,0,1,0,0,0,0,0,0,59.0,80.0,108.3,102.35000000000001,98.61666666666667,106.14999999999999
302,2.0,2.0,1,1,1,0,0,0,0,0,0,0,76.0,84.0,103.55,98.75,104.3,106.41666666666667
303,3.0,3.0,1,1,1,0,0,0,0,0,0,0,61.0,70.0,104.8,99.78333333333335,105.86666666666667,104.28333333333335
304,2.0,2.0,1,1,0,0,0,0,0,0,1,0,114.0,78.0,109.26666666666665,108.86666666666667,97.51666666666667,105.85000000000001
305,3.0,2.0,1,0,0,0,0,0,0,0,1,0,78.0,71.0,110.7,104.64999999999999,111.81666666666668,105.53333333333335
306,2.0,1.0,1,1,0,0,0,0,0,0,1,0,88.0,80.0,111.39999999999999,100.93333333333334,123.33333333333333,117.85000000000001
307,1.0,1.0,1,1,0,0,0,0,0,0,1,0,72.0,82.0,110.61666666666666,101.28333333333335,102.08333333333333,115.81666666666666
308,2.0,2.0,1,0,0,0,0,0,0,0,1,0,86.0,75.0,109.73333333333333,103.01666666666667,110.86666666666666,110.06666666666666
309,1.0,2.0,1,1,0,0,0,0,0,0,1,0,81.0,90.0,107.69999999999999,103.51666666666667,114.91666666666667,114.56666666666666
310,2.0,2.0,1,1,0,0,0,0,0,0,1,0,98.0,73.0,114.01666666666667,106.36666666666667,118.13333333333334,115.81666666666668
311,2.0,2.0,1,1,0,0,0,0,0,0,1,0,92.0,84.0,112.21666666666665,108.60000000000001,111.86666666666667,112.51666666666665
