,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT
15591,MIL2015-02-20,19.0,7.0,19.0,1.0,4.0,0.25,4.0,6.0,1.0,9.0,10.0,3.0,2.0,0.0,1.0,3.0,6.0,6.0,0.6666666666666666,0.3684210526315789
15592,MIN2015-02-20,31.0,10.0,18.0,1.0,4.0,0.25,10.0,14.0,4.0,9.0,13.0,6.0,4.0,0.0,4.0,1.0,9.0,8.0,0.7142857142857143,0.5555555555555556
15593,NOP2015-02-20,13.0,3.0,16.0,0.0,6.0,0.0,7.0,8.0,2.0,8.0,10.0,0.0,2.0,1.0,1.0,0.0,4.0,6.0,0.875,0.1875
15594,NYK2015-02-20,19.0,8.0,22.0,2.0,6.0,0.3333333333333333,1.0,2.0,4.0,7.0,11.0,5.0,4.0,3.0,4.0,0.0,3.0,3.0,0.5,0.3636363636363636
15595,ORL2015-02-20,22.0,10.0,22.0,2.0,7.0,0.2857142857142857,0.0,0.0,3.0,10.0,13.0,5.0,2.0,1.0,0.0,1.0,6.0,4.0,,0.4545454545454545
15596,PHI2015-02-20,27.0,12.0,26.0,3.0,12.0,0.25,0.0,2.0,5.0,9.0,14.0,7.0,1.0,2.0,2.0,0.0,5.0,4.0,0.0,0.4615384615384615
15597,PHX2015-02-20,32.0,11.0,27.0,2.0,6.0,0.3333333333333333,8.0,10.0,7.0,6.0,13.0,7.0,0.0,2.0,1.0,4.0,8.0,9.0,0.8,0.4074074074074074
15598,POR2015-02-20,17.0,4.0,18.0,1.0,8.0,0.125,8.0,9.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,0.8888888888888888,0.2222222222222222
15599,SAC2015-02-20,27.0,6.0,18.0,0.0,3.0,0.0,15.0,20.0,7.0,8.0,15.0,4.0,3.0,4.0,2.0,0.0,2.0,13.0,0.75,0.3333333333333333
15600,SAS2015-02-20,31.0,11.0,21.0,3.0,7.0,0.4285714285714285,6.0,8.0,3.0,11.0,14.0,8.0,0.0,1.0,2.0,1.0,0.0,6.0,0.75,0.5238095238095238
15601,TOR2015-02-20,28.0,11.0,25.0,6.0,12.0,0.5,0.0,0.0,6.0,9.0,15.0,8.0,2.0,1.0,1.0,0.0,2.0,1.0,,0.44
15602,UTA2015-02-20,27.0,11.0,18.0,4.0,8.0,0.5,1.0,2.0,3.0,10.0,13.0,6.0,3.0,1.0,2.0,0.0,8.0,2.0,0.5,0.6111111111111112
15603,WAS2015-02-20,18.0,7.0,19.0,1.0,3.0,0.3333333333333333,3.0,7.0,3.0,8.0,11.0,6.0,5.0,2.0,1.0,0.0,9.0,6.0,0.4285714285714285,0.3684210526315789
15604,CHA2015-02-21,20.0,7.0,25.0,2.0,8.0,0.25,4.0,5.0,5.0,8.0,13.0,6.0,1.0,3.0,3.0,4.0,5.0,3.0,0.8,0.28
15605,CHI2015-02-21,31.0,12.0,20.0,3.0,5.0,0.6,4.0,4.0,5.0,10.0,15.0,8.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.6
15606,HOU2015-02-21,30.0,9.0,23.0,0.0,4.0,0.0,12.0,16.0,6.0,12.0,18.0,5.0,4.0,2.0,1.0,3.0,7.0,10.0,0.75,0.391304347826087
15607,LAC2015-02-21,29.0,10.0,25.0,4.0,13.0,0.3076923076923077,5.0,5.0,1.0,9.0,10.0,6.0,2.0,4.0,4.0,1.0,9.0,3.0,1.0,0.4
15608,MIA2015-02-21,26.0,8.0,19.0,2.0,7.0,0.2857142857142857,8.0,8.0,1.0,14.0,15.0,4.0,3.0,0.0,2.0,0.0,7.0,7.0,1.0,0.4210526315789473
15609,NOP2015-02-21,20.0,6.0,23.0,1.0,8.0,0.125,7.0,8.0,2.0,7.0,9.0,5.0,0.0,2.0,0.0,2.0,7.0,7.0,0.875,0.2608695652173913
15610,OKC2015-02-21,24.0,9.0,23.0,1.0,3.0,0.3333333333333333,5.0,7.0,6.0,13.0,19.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,0.7142857142857143,0.391304347826087
15611,PHX2015-02-21,24.0,11.0,24.0,2.0,8.0,0.25,0.0,0.0,3.0,3.0,6.0,5.0,0.0,2.0,0.0,1.0,5.0,1.0,,0.4583333333333333
15612,SAC2015-02-21,34.0,10.0,23.0,2.0,4.0,0.5,12.0,16.0,5.0,14.0,19.0,6.0,4.0,0.0,1.0,4.0,3.0,9.0,0.75,0.4347826086956521
15613,TOR2015-02-21,23.0,7.0,23.0,1.0,3.0,0.3333333333333333,8.0,9.0,3.0,7.0,10.0,2.0,2.0,4.0,3.0,1.0,10.0,7.0,0.8888888888888888,0.3043478260869565
15614,ATL2015-02-22,31.0,12.0,23.0,5.0,10.0,0.5,2.0,2.0,3.0,9.0,12.0,9.0,4.0,2.0,1.0,2.0,6.0,4.0,1.0,0.5217391304347826
15615,BOS2015-02-22,28.0,10.0,17.0,3.0,7.0,0.4285714285714285,5.0,8.0,3.0,8.0,11.0,6.0,7.0,0.0,0.0,0.0,11.0,8.0,0.625,0.5882352941176471
15616,CHA2015-02-22,25.0,11.0,23.0,2.0,6.0,0.3333333333333333,1.0,3.0,2.0,9.0,11.0,7.0,2.0,0.0,0.0,1.0,5.0,2.0,0.3333333333333333,0.4782608695652174
15617,CLE2015-02-22,20.0,8.0,16.0,4.0,11.0,0.3636363636363636,0.0,2.0,0.0,8.0,8.0,6.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.5
15618,DAL2015-02-22,25.0,10.0,22.0,0.0,5.0,0.0,5.0,6.0,2.0,10.0,12.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,0.8333333333333334,0.4545454545454545
15619,DEN2015-02-22,25.0,11.0,24.0,1.0,6.0,0.1666666666666666,2.0,2.0,4.0,7.0,11.0,7.0,4.0,6.0,2.0,1.0,4.0,4.0,1.0,0.4583333333333333
15620,DET2015-02-22,24.0,6.0,20.0,3.0,11.0,0.2727272727272727,9.0,10.0,5.0,9.0,14.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,0.9,0.3
15621,GSW2015-02-22,20.0,5.0,19.0,1.0,6.0,0.1666666666666666,9.0,10.0,2.0,10.0,12.0,4.0,2.0,2.0,3.0,0.0,6.0,8.0,0.9,0.2631578947368421
15622,IND2015-02-22,23.0,9.0,21.0,2.0,6.0,0.3333333333333333,3.0,5.0,3.0,12.0,15.0,5.0,4.0,1.0,0.0,3.0,8.0,6.0,0.6,0.4285714285714285
15623,LAL2015-02-22,33.0,11.0,20.0,4.0,7.0,0.5714285714285714,7.0,11.0,1.0,6.0,7.0,6.0,2.0,3.0,0.0,0.0,8.0,11.0,0.6363636363636364,0.55
15624,MEM2015-02-22,34.0,13.0,24.0,0.0,2.0,0.0,8.0,10.0,4.0,14.0,18.0,7.0,0.0,2.0,2.0,2.0,5.0,8.0,0.8,0.5416666666666666
15625,MIL2015-02-22,22.0,8.0,21.0,1.0,6.0,0.1666666666666666,5.0,5.0,1.0,8.0,9.0,5.0,3.0,2.0,2.0,1.0,4.0,6.0,1.0,0.3809523809523809
15626,NYK2015-02-22,28.0,11.0,24.0,2.0,9.0,0.2222222222222222,4.0,4.0,4.0,9.0,13.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.4583333333333333
15627,OKC2015-02-22,21.0,8.0,19.0,2.0,6.0,0.3333333333333333,3.0,6.0,3.0,8.0,11.0,3.0,7.0,2.0,1.0,2.0,4.0,4.0,0.5,0.4210526315789473
15628,ORL2015-02-22,27.0,7.0,14.0,2.0,3.0,0.6666666666666666,11.0,17.0,2.0,5.0,7.0,4.0,4.0,2.0,1.0,1.0,6.0,12.0,0.6470588235294118,0.5
15629,PHI2015-02-22,29.0,11.0,20.0,3.0,11.0,0.2727272727272727,4.0,4.0,2.0,7.0,9.0,7.0,5.0,3.0,1.0,1.0,12.0,6.0,1.0,0.55
15630,POR2015-02-22,15.0,4.0,23.0,2.0,9.0,0.2222222222222222,5.0,7.0,3.0,7.0,10.0,3.0,3.0,0.0,2.0,2.0,8.0,5.0,0.7142857142857143,0.1739130434782608
15631,WAS2015-02-22,18.0,6.0,18.0,3.0,5.0,0.6,3.0,6.0,4.0,8.0,12.0,5.0,5.0,0.0,1.0,0.0,5.0,5.0,0.5,0.3333333333333333
15632,BOS2015-02-23,26.0,5.0,20.0,3.0,7.0,0.4285714285714285,13.0,17.0,1.0,12.0,13.0,2.0,5.0,3.0,0.0,2.0,4.0,13.0,0.7647058823529411,0.25
15633,BKN2015-02-23,25.0,8.0,21.0,0.0,5.0,0.0,9.0,10.0,5.0,11.0,16.0,5.0,2.0,1.0,3.0,0.0,1.0,7.0,0.9,0.3809523809523809
15634,CHI2015-02-23,23.0,6.0,16.0,2.0,4.0,0.5,9.0,10.0,4.0,11.0,15.0,3.0,6.0,0.0,2.0,0.0,3.0,6.0,0.9,0.375
15635,DEN2015-02-23,13.0,6.0,27.0,0.0,8.0,0.0,1.0,2.0,8.0,6.0,14.0,2.0,3.0,1.0,0.0,3.0,7.0,1.0,0.5,0.2222222222222222
15636,HOU2015-02-23,29.0,9.0,25.0,4.0,9.0,0.4444444444444444,7.0,9.0,8.0,10.0,18.0,5.0,4.0,2.0,1.0,0.0,10.0,5.0,0.7777777777777778,0.36
15637,LAC2015-02-23,19.0,6.0,16.0,2.0,7.0,0.2857142857142857,5.0,6.0,0.0,8.0,8.0,3.0,5.0,3.0,0.0,1.0,6.0,6.0,0.8333333333333334,0.375
15638,MEM2015-02-23,24.0,7.0,17.0,1.0,3.0,0.3333333333333333,9.0,12.0,1.0,7.0,8.0,4.0,3.0,4.0,1.0,0.0,6.0,6.0,0.75,0.4117647058823529
15639,MIA2015-02-23,28.0,10.0,20.0,2.0,5.0,0.4,6.0,6.0,3.0,7.0,10.0,5.0,4.0,1.0,1.0,2.0,8.0,7.0,1.0,0.5
15640,MIL2015-02-23,22.0,10.0,26.0,0.0,5.0,0.0,2.0,3.0,4.0,5.0,9.0,4.0,1.0,3.0,0.0,2.0,6.0,3.0,0.6666666666666666,0.3846153846153846
15641,MIN2015-02-23,27.0,6.0,19.0,2.0,3.0,0.6666666666666666,13.0,14.0,1.0,9.0,10.0,3.0,4.0,1.0,0.0,1.0,5.0,10.0,0.9285714285714286,0.3157894736842105
15642,NOP2015-02-23,33.0,13.0,18.0,4.0,6.0,0.6666666666666666,3.0,4.0,0.0,11.0,11.0,9.0,3.0,2.0,2.0,0.0,6.0,5.0,0.75,0.7222222222222222
15643,PHI2015-02-23,29.0,8.0,18.0,4.0,11.0,0.3636363636363636,9.0,14.0,3.0,7.0,10.0,5.0,4.0,1.0,2.0,1.0,7.0,8.0,0.6428571428571429,0.4444444444444444
15644,PHX2015-02-23,31.0,12.0,27.0,4.0,12.0,0.3333333333333333,3.0,3.0,3.0,12.0,15.0,8.0,5.0,2.0,2.0,0.0,13.0,4.0,1.0,0.4444444444444444
15645,SAS2015-02-23,17.0,5.0,18.0,0.0,5.0,0.0,7.0,9.0,4.0,10.0,14.0,4.0,6.0,2.0,0.0,2.0,3.0,8.0,0.7777777777777778,0.2777777777777778
15646,TOR2015-02-23,23.0,8.0,23.0,1.0,7.0,0.1428571428571428,6.0,7.0,4.0,5.0,9.0,2.0,2.0,2.0,0.0,2.0,5.0,6.0,0.8571428571428571,0.3478260869565217
15647,UTA2015-02-23,17.0,8.0,20.0,0.0,2.0,0.0,1.0,2.0,1.0,11.0,12.0,4.0,3.0,4.0,2.0,0.0,8.0,3.0,0.5,0.4
15648,CLE2015-02-24,25.0,8.0,15.0,3.0,8.0,0.375,6.0,7.0,1.0,8.0,9.0,3.0,5.0,2.0,1.0,0.0,6.0,6.0,0.8571428571428571,0.5333333333333333
15649,DAL2015-02-24,25.0,11.0,19.0,3.0,7.0,0.4285714285714285,0.0,1.0,1.0,8.0,9.0,5.0,6.0,4.0,0.0,2.0,5.0,4.0,0.0,0.5789473684210527
15650,DET2015-02-24,19.0,8.0,21.0,2.0,7.0,0.2857142857142857,1.0,4.0,4.0,6.0,10.0,3.0,3.0,1.0,0.0,1.0,6.0,6.0,0.25,0.3809523809523809
15651,GSW2015-02-24,28.0,11.0,19.0,1.0,3.0,0.3333333333333333,5.0,7.0,1.0,7.0,8.0,6.0,1.0,4.0,1.0,0.0,4.0,6.0,0.7142857142857143,0.5789473684210527
15652,IND2015-02-24,23.0,10.0,20.0,3.0,7.0,0.4285714285714285,0.0,0.0,0.0,11.0,11.0,7.0,3.0,0.0,2.0,1.0,3.0,2.0,,0.5
15653,OKC2015-02-24,25.0,10.0,28.0,4.0,8.0,0.5,1.0,2.0,5.0,9.0,14.0,5.0,0.0,3.0,1.0,2.0,2.0,3.0,0.5,0.3571428571428571
15654,TOR2015-02-24,15.0,6.0,19.0,2.0,7.0,0.2857142857142857,1.0,2.0,3.0,7.0,10.0,2.0,6.0,2.0,2.0,0.0,4.0,5.0,0.5,0.3157894736842105
15655,WAS2015-02-24,24.0,9.0,18.0,2.0,5.0,0.4,4.0,6.0,3.0,7.0,10.0,6.0,5.0,0.0,0.0,1.0,6.0,4.0,0.6666666666666666,0.5
15656,ATL2015-02-25,27.0,9.0,20.0,3.0,9.0,0.3333333333333333,6.0,6.0,1.0,11.0,12.0,6.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,0.45
15657,BOS2015-02-25,35.0,11.0,19.0,8.0,13.0,0.6153846153846154,5.0,5.0,1.0,7.0,8.0,10.0,4.0,5.0,0.0,0.0,7.0,4.0,1.0,0.5789473684210527
15658,BKN2015-02-25,23.0,7.0,19.0,4.0,8.0,0.5,5.0,7.0,0.0,8.0,8.0,4.0,4.0,2.0,1.0,2.0,5.0,6.0,0.7142857142857143,0.3684210526315789
15659,CHA2015-02-25,31.0,12.0,20.0,1.0,2.0,0.5,6.0,10.0,2.0,10.0,12.0,4.0,1.0,0.0,1.0,2.0,6.0,8.0,0.6,0.6
15660,CHI2015-02-25,21.0,8.0,20.0,0.0,7.0,0.0,5.0,6.0,2.0,8.0,10.0,4.0,2.0,0.0,2.0,1.0,8.0,6.0,0.8333333333333334,0.4
15661,DAL2015-02-25,19.0,8.0,28.0,0.0,10.0,0.0,3.0,4.0,8.0,9.0,17.0,3.0,2.0,0.0,1.0,1.0,5.0,6.0,0.75,0.2857142857142857
15662,DEN2015-02-25,23.0,7.0,17.0,4.0,8.0,0.5,5.0,8.0,1.0,6.0,7.0,5.0,2.0,2.0,1.0,1.0,2.0,6.0,0.625,0.4117647058823529
15663,HOU2015-02-25,26.0,9.0,20.0,4.0,11.0,0.3636363636363636,4.0,7.0,1.0,14.0,15.0,6.0,4.0,3.0,4.0,2.0,4.0,6.0,0.5714285714285714,0.45
15664,LAC2015-02-25,20.0,8.0,25.0,3.0,10.0,0.3,1.0,5.0,4.0,9.0,13.0,5.0,3.0,0.0,2.0,4.0,6.0,4.0,0.2,0.32
15665,LAL2015-02-25,31.0,12.0,23.0,0.0,3.0,0.0,7.0,7.0,4.0,10.0,14.0,5.0,2.0,4.0,2.0,0.0,8.0,5.0,1.0,0.5217391304347826
15666,MEM2015-02-25,13.0,5.0,21.0,1.0,6.0,0.1666666666666666,2.0,2.0,4.0,6.0,10.0,4.0,5.0,3.0,1.0,1.0,8.0,3.0,1.0,0.238095238095238
15667,MIA2015-02-25,24.0,8.0,18.0,4.0,11.0,0.3636363636363636,4.0,7.0,2.0,5.0,7.0,3.0,3.0,2.0,2.0,1.0,8.0,4.0,0.5714285714285714,0.4444444444444444
15668,MIL2015-02-25,22.0,9.0,16.0,1.0,3.0,0.3333333333333333,3.0,5.0,2.0,6.0,8.0,6.0,7.0,3.0,2.0,1.0,3.0,6.0,0.6,0.5625
15669,MIN2015-02-25,23.0,10.0,18.0,1.0,4.0,0.25,2.0,3.0,0.0,11.0,11.0,5.0,4.0,2.0,1.0,1.0,4.0,5.0,0.6666666666666666,0.5555555555555556
15670,NOP2015-02-25,26.0,10.0,17.0,3.0,4.0,0.75,3.0,6.0,0.0,9.0,9.0,7.0,3.0,3.0,2.0,1.0,6.0,5.0,0.5,0.5882352941176471
15671,NYK2015-02-25,22.0,7.0,16.0,0.0,5.0,0.0,8.0,9.0,0.0,7.0,7.0,5.0,6.0,2.0,0.0,0.0,4.0,7.0,0.8888888888888888,0.4375
15672,ORL2015-02-25,24.0,7.0,17.0,1.0,5.0,0.2,9.0,12.0,4.0,9.0,13.0,1.0,4.0,1.0,1.0,2.0,4.0,8.0,0.75,0.4117647058823529
15673,PHI2015-02-25,28.0,10.0,19.0,5.0,8.0,0.625,3.0,3.0,2.0,7.0,9.0,8.0,6.0,4.0,1.0,2.0,6.0,3.0,1.0,0.5263157894736842
15674,PHX2015-02-25,27.0,10.0,22.0,3.0,5.0,0.6,4.0,5.0,6.0,8.0,14.0,4.0,3.0,1.0,1.0,1.0,6.0,2.0,0.8,0.4545454545454545
15675,POR2015-02-25,30.0,10.0,24.0,5.0,9.0,0.5555555555555556,5.0,7.0,6.0,9.0,15.0,5.0,1.0,4.0,1.0,3.0,6.0,5.0,0.7142857142857143,0.4166666666666667
15676,SAC2015-02-25,26.0,8.0,17.0,1.0,4.0,0.25,9.0,11.0,3.0,11.0,14.0,5.0,5.0,3.0,1.0,1.0,3.0,8.0,0.8181818181818182,0.4705882352941176
15677,SAS2015-02-25,24.0,7.0,19.0,3.0,9.0,0.3333333333333333,7.0,8.0,2.0,8.0,10.0,2.0,4.0,0.0,3.0,1.0,5.0,6.0,0.875,0.3684210526315789
15678,UTA2015-02-25,19.0,6.0,22.0,1.0,4.0,0.25,6.0,13.0,7.0,7.0,14.0,3.0,4.0,0.0,0.0,2.0,5.0,8.0,0.4615384615384615,0.2727272727272727
15679,WAS2015-02-25,17.0,7.0,17.0,1.0,1.0,1.0,2.0,3.0,0.0,7.0,7.0,4.0,4.0,0.0,1.0,1.0,5.0,4.0,0.6666666666666666,0.4117647058823529
15680,CLE2015-02-26,20.0,6.0,14.0,1.0,4.0,0.25,7.0,12.0,2.0,12.0,14.0,4.0,4.0,2.0,0.0,1.0,7.0,9.0,0.5833333333333334,0.4285714285714285
15681,GSW2015-02-26,21.0,9.0,22.0,2.0,7.0,0.2857142857142857,1.0,4.0,4.0,8.0,12.0,7.0,3.0,3.0,1.0,0.0,9.0,7.0,0.25,0.4090909090909091
15682,OKC2015-02-26,25.0,8.0,21.0,2.0,5.0,0.4,7.0,8.0,0.0,10.0,10.0,3.0,1.0,3.0,2.0,1.0,5.0,8.0,0.875,0.3809523809523809
15683,PHX2015-02-26,23.0,10.0,22.0,1.0,6.0,0.1666666666666666,2.0,3.0,2.0,11.0,13.0,6.0,4.0,1.0,1.0,2.0,8.0,5.0,0.6666666666666666,0.4545454545454545
15684,ATL2015-02-27,19.0,6.0,20.0,1.0,4.0,0.25,6.0,6.0,5.0,7.0,12.0,3.0,3.0,1.0,3.0,3.0,6.0,7.0,1.0,0.3
15685,BOS2015-02-27,37.0,13.0,25.0,5.0,14.0,0.3571428571428571,6.0,8.0,7.0,8.0,15.0,6.0,1.0,1.0,0.0,0.0,7.0,7.0,0.75,0.52
15686,BKN2015-02-27,25.0,10.0,23.0,0.0,3.0,0.0,5.0,7.0,6.0,9.0,15.0,3.0,2.0,1.0,0.0,1.0,7.0,7.0,0.7142857142857143,0.4347826086956521
15687,CHA2015-02-27,23.0,6.0,16.0,2.0,6.0,0.3333333333333333,9.0,10.0,3.0,4.0,7.0,3.0,5.0,1.0,0.0,0.0,7.0,7.0,0.9,0.375
15688,CHI2015-02-27,23.0,10.0,21.0,2.0,7.0,0.2857142857142857,1.0,2.0,3.0,9.0,12.0,4.0,5.0,2.0,1.0,1.0,5.0,4.0,0.5,0.4761904761904761
15689,CLE2015-02-27,25.0,9.0,23.0,3.0,10.0,0.3,4.0,4.0,4.0,11.0,15.0,6.0,5.0,1.0,1.0,0.0,5.0,5.0,1.0,0.391304347826087
15690,DEN2015-02-27,29.0,9.0,21.0,1.0,7.0,0.1428571428571428,10.0,15.0,5.0,3.0,8.0,6.0,4.0,2.0,1.0,4.0,4.0,10.0,0.6666666666666666,0.4285714285714285
15691,DET2015-02-27,26.0,10.0,20.0,1.0,6.0,0.1666666666666666,5.0,7.0,1.0,6.0,7.0,5.0,3.0,1.0,3.0,1.0,7.0,7.0,0.7142857142857143,0.5
15692,GSW2015-02-27,15.0,6.0,20.0,1.0,6.0,0.1666666666666666,2.0,2.0,2.0,6.0,8.0,5.0,7.0,1.0,0.0,0.0,7.0,1.0,1.0,0.3
15693,HOU2015-02-27,28.0,9.0,18.0,2.0,6.0,0.3333333333333333,8.0,10.0,1.0,9.0,10.0,6.0,1.0,2.0,1.0,0.0,7.0,7.0,0.8,0.5
15694,IND2015-02-27,19.0,6.0,19.0,2.0,6.0,0.3333333333333333,5.0,8.0,2.0,8.0,10.0,5.0,1.0,3.0,0.0,1.0,5.0,5.0,0.625,0.3157894736842105
15695,LAC2015-02-27,28.0,9.0,16.0,1.0,3.0,0.3333333333333333,9.0,12.0,1.0,11.0,12.0,4.0,2.0,3.0,5.0,0.0,6.0,10.0,0.75,0.5625
15696,LAL2015-02-27,36.0,14.0,23.0,3.0,5.0,0.6,5.0,8.0,3.0,14.0,17.0,8.0,1.0,2.0,2.0,1.0,9.0,5.0,0.625,0.6086956521739131
15697,MEM2015-02-27,17.0,8.0,25.0,0.0,4.0,0.0,1.0,3.0,4.0,6.0,10.0,3.0,5.0,1.0,0.0,5.0,10.0,6.0,0.3333333333333333,0.32
15698,MIA2015-02-27,20.0,7.0,22.0,3.0,8.0,0.375,3.0,4.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,4.0,10.0,5.0,0.75,0.3181818181818182
15699,MIL2015-02-27,21.0,4.0,19.0,1.0,5.0,0.2,12.0,16.0,2.0,7.0,9.0,2.0,3.0,1.0,1.0,2.0,5.0,9.0,0.75,0.2105263157894736
15700,MIN2015-02-27,22.0,8.0,20.0,0.0,4.0,0.0,6.0,8.0,3.0,8.0,11.0,4.0,4.0,3.0,1.0,1.0,4.0,5.0,0.75,0.4
15701,NOP2015-02-27,31.0,9.0,16.0,1.0,2.0,0.5,12.0,15.0,2.0,9.0,11.0,6.0,2.0,0.0,4.0,2.0,5.0,10.0,0.8,0.5625
15702,NYK2015-02-27,29.0,11.0,24.0,1.0,4.0,0.25,6.0,7.0,4.0,9.0,13.0,6.0,3.0,3.0,1.0,3.0,7.0,7.0,0.8571428571428571,0.4583333333333333
15703,OKC2015-02-27,23.0,8.0,27.0,0.0,5.0,0.0,7.0,8.0,6.0,5.0,11.0,2.0,3.0,1.0,1.0,3.0,10.0,5.0,0.875,0.2962962962962963
15704,ORL2015-02-27,21.0,9.0,20.0,2.0,5.0,0.4,1.0,2.0,3.0,8.0,11.0,7.0,4.0,1.0,3.0,3.0,7.0,6.0,0.5,0.45
15705,PHI2015-02-27,26.0,7.0,16.0,2.0,3.0,0.6666666666666666,10.0,18.0,4.0,10.0,14.0,6.0,5.0,1.0,0.0,0.0,9.0,9.0,0.5555555555555556,0.4375
15706,POR2015-02-27,37.0,10.0,20.0,3.0,5.0,0.6,14.0,18.0,4.0,9.0,13.0,4.0,1.0,1.0,3.0,1.0,5.0,10.0,0.7777777777777778,0.5
15707,SAC2015-02-27,18.0,6.0,14.0,1.0,2.0,0.5,5.0,6.0,2.0,6.0,8.0,0.0,8.0,1.0,0.0,0.0,9.0,4.0,0.8333333333333334,0.4285714285714285
15708,SAS2015-02-27,27.0,9.0,20.0,3.0,9.0,0.3333333333333333,6.0,6.0,4.0,7.0,11.0,4.0,3.0,4.0,0.0,0.0,4.0,9.0,1.0,0.45
15709,TOR2015-02-27,32.0,12.0,19.0,1.0,7.0,0.1428571428571428,7.0,8.0,1.0,10.0,11.0,6.0,3.0,3.0,0.0,0.0,1.0,7.0,0.875,0.631578947368421
15710,UTA2015-02-27,24.0,9.0,14.0,2.0,2.0,1.0,4.0,7.0,3.0,5.0,8.0,4.0,8.0,4.0,4.0,1.0,10.0,4.0,0.5714285714285714,0.6428571428571429
15711,WAS2015-02-27,20.0,6.0,25.0,2.0,6.0,0.3333333333333333,6.0,8.0,6.0,5.0,11.0,4.0,4.0,0.0,0.0,0.0,9.0,9.0,0.75,0.24
15712,ATL2015-02-28,29.0,10.0,18.0,3.0,7.0,0.4285714285714285,6.0,10.0,1.0,4.0,5.0,8.0,4.0,4.0,0.0,1.0,8.0,6.0,0.6,0.5555555555555556
15713,BKN2015-02-28,22.0,7.0,16.0,2.0,5.0,0.4,6.0,10.0,2.0,9.0,11.0,3.0,2.0,0.0,0.0,1.0,6.0,7.0,0.6,0.4375
15714,DAL2015-02-28,22.0,8.0,20.0,3.0,10.0,0.3,3.0,3.0,2.0,7.0,9.0,6.0,2.0,1.0,1.0,0.0,7.0,6.0,1.0,0.4
15715,DET2015-02-28,25.0,11.0,20.0,0.0,6.0,0.0,3.0,5.0,3.0,11.0,14.0,3.0,4.0,1.0,1.0,0.0,9.0,4.0,0.6,0.55
15716,MEM2015-02-28,29.0,9.0,14.0,1.0,2.0,0.5,10.0,13.0,1.0,10.0,11.0,7.0,3.0,2.0,1.0,0.0,5.0,8.0,0.7692307692307693,0.6428571428571429
15717,MIA2015-02-28,38.0,12.0,17.0,3.0,5.0,0.6,11.0,11.0,1.0,7.0,8.0,8.0,4.0,2.0,1.0,0.0,6.0,8.0,1.0,0.7058823529411765
15718,MIL2015-02-28,20.0,6.0,16.0,2.0,7.0,0.2857142857142857,6.0,6.0,2.0,9.0,11.0,4.0,7.0,3.0,1.0,2.0,8.0,6.0,1.0,0.375
15719,MIN2015-02-28,27.0,10.0,26.0,5.0,11.0,0.4545454545454545,2.0,2.0,5.0,3.0,8.0,5.0,2.0,1.0,0.0,1.0,8.0,5.0,1.0,0.3846153846153846
15720,NYK2015-02-28,28.0,10.0,17.0,2.0,3.0,0.6666666666666666,6.0,11.0,0.0,10.0,10.0,8.0,4.0,3.0,2.0,1.0,6.0,7.0,0.5454545454545454,0.5882352941176471
15721,PHX2015-02-28,33.0,12.0,20.0,4.0,4.0,1.0,5.0,6.0,0.0,7.0,7.0,6.0,6.0,4.0,0.0,0.0,4.0,9.0,0.8333333333333334,0.6
15722,SAS2015-02-28,26.0,11.0,23.0,2.0,6.0,0.3333333333333333,2.0,2.0,2.0,9.0,11.0,4.0,6.0,3.0,0.0,0.0,9.0,4.0,1.0,0.4782608695652174
15723,TOR2015-02-28,27.0,9.0,21.0,2.0,9.0,0.2222222222222222,7.0,7.0,1.0,7.0,8.0,5.0,4.0,3.0,1.0,2.0,7.0,6.0,1.0,0.4285714285714285
15724,UTA2015-02-28,24.0,7.0,18.0,2.0,5.0,0.4,8.0,11.0,3.0,7.0,10.0,5.0,4.0,5.0,2.0,1.0,6.0,8.0,0.7272727272727273,0.3888888888888889
15725,WAS2015-02-28,19.0,5.0,19.0,0.0,5.0,0.0,9.0,14.0,6.0,6.0,12.0,1.0,2.0,4.0,0.0,1.0,4.0,9.0,0.6428571428571429,0.2631578947368421
15726,BOS2015-03-01,15.0,6.0,25.0,2.0,11.0,0.1818181818181818,1.0,2.0,6.0,7.0,13.0,3.0,5.0,1.0,0.0,3.0,6.0,4.0,0.5,0.24
15727,CHA2015-03-01,27.0,10.0,20.0,2.0,7.0,0.2857142857142857,5.0,7.0,3.0,9.0,12.0,2.0,4.0,2.0,0.0,0.0,4.0,6.0,0.7142857142857143,0.5
15728,CHI2015-03-01,17.0,6.0,23.0,1.0,7.0,0.1428571428571428,4.0,6.0,3.0,9.0,12.0,5.0,5.0,0.0,1.0,3.0,10.0,6.0,0.6666666666666666,0.2608695652173913
